[ 0.00034046 -0.00012803]	[-0.000103  0.      ]	[(-39, 38, -31, 27)]	[(24, 51, -32, -43)]
[ 0.00034142 -0.00013828]	[-0.000103  0.      ]	[(-54, -40, 51, 34)]	[(24, 51, -32, -43)]
[ 0.00034237 -0.00014305]	[-0.000103  0.      ]	[(-57, 58, 31, -37)]	[(24, 51, -32, -43)]
[ 0.00034332 -0.00012565]	[-0.000103  0.      ]	[(26, -21, -32, 27)]	[(24, 51, -32, -43)]
[ 0.00034523 -0.00012589]	[-0.000103  0.      ]	[(-24, -27, 31, 16)]	[(24, 51, -32, -43)]
[ 0.00034523 -0.00013494]	[-0.000103  0.      ]	[(26, -32, 50, -46)]	[(24, 51, -32, -43)]
[ 0.00034809 -0.00012445]	[-0.000103  0.      ]	[(-14, 21, 21, -31)]	[(24, 51, -32, -43)]
[ 0.00034809 -0.00012732]	[-0.000103  0.      ]	[(31, -21, 26, -30)]	[(24, 51, -32, -43)]
[ 0.00034904 -0.00012803]	[-0.000103  0.      ]	[(-44, 34, -17, 20)]	[(24, 51, -32, -43)]
[ 0.00035095 -0.00014067]	[-0.000103  0.      ]	[(46, 49, -37, -48)]	[(24, 51, -32, -43)]
[ 0.00035191 -0.00013494]	[-0.000103  0.      ]	[(-47, 34, -33, 39)]	[(24, 51, -32, -43)]
[ 0.00035286 -0.00013638]	[-0.000103  0.      ]	[(33, -21, -50, 45)]	[(24, 51, -32, -43)]
[ 0.00035381 -0.00013161]	[-0.000103  0.      ]	[(-38, 30, 29, -22)]	[(24, 51, -32, -43)]
[ 0.00035381 -0.00013304]	[-0.000103  0.      ]	[(41, 32, -30, -32)]	[(24, 51, -32, -43)]
[ 0.00035477 -0.00013638]	[-0.000103  0.      ]	[(-38, 49, 26, -41)]	[(24, 51, -32, -43)]
[ 0.00035477 -0.00014782]	[-0.000103  0.      ]	[(33, 45, 41, -59)]	[(24, 51, -32, -43)]
[ 0.00035477 -0.00015736]	[-0.000103  0.      ]	[(-47, 59, 50, -59)]	[(24, 51, -32, -43)]
[ 0.00035667 -0.00013351]	[-0.000103  0.      ]	[(19, -28, -37, 42)]	[(24, 51, -32, -43)]
[ 0.0003581  -0.00013161]	[-0.000103  0.      ]	[(-18, 33, -37, 21)]	[(24, 51, -32, -43)]
[ 0.00035906 -0.00013471]	[-0.000103  0.      ]	[(-27, 43, -40, 20)]	[(24, 51, -32, -43)]
[ 0.00035954 -0.00013089]	[-0.000103  0.      ]	[(25, -30, 29, -20)]	[(24, 51, -32, -43)]
[ 0.00035954 -0.00013137]	[-0.000103  0.      ]	[(37, -27, 20, -25)]	[(24, 51, -32, -43)]
[ 0.00036144 -0.00013661]	[-0.000103  0.      ]	[(-49, -23, 38, 28)]	[(24, 51, -32, -43)]
[ 0.00036311 -0.00013125]	[-0.000103  0.      ]	[(35, -48, 15, 14)]	[(24, 51, -32, -43)]
[ 0.00036812 -0.00013399]	[-0.000103  0.      ]	[(0, 24, 28, -44)]	[(24, 51, -32, -43)]
[ 0.00037003 -0.00015926]	[-0.000103  0.      ]	[(57, 52, -50, -53)]	[(24, 51, -32, -43)]
[ 0.00037098 -0.00014591]	[-0.000103  0.      ]	[(-52, 49, -36, 38)]	[(24, 51, -32, -43)]
[ 0.00037193 -0.0001359 ]	[-0.000103  0.      ]	[(39, -32, 22, -24)]	[(24, 51, -32, -43)]
[ 0.00037193 -0.00013638]	[-0.000103  0.      ]	[(20, -36, 39, -22)]	[(24, 51, -32, -43)]
[ 0.00037289 -0.00014019]	[-0.000103  0.      ]	[(42, -25, -43, 29)]	[(24, 51, -32, -43)]
[ 0.00037289 -0.00014281]	[-0.000103  0.      ]	[(-49, 49, -31, 24)]	[(24, 51, -32, -43)]
[ 0.00037389 -0.00013628]	[-0.000103  0.      ]	[(51, -17, -41, 0)]	[(24, 51, -32, -43)]
[ 0.00037432 -0.00013494]	[-0.000103  0.      ]	[(33, -28, 19, -19)]	[(24, 51, -32, -43)]
[ 0.00037575 -0.00015688]	[-0.000103  0.      ]	[(50, 56, -53, -48)]	[(24, 51, -32, -43)]
[ 0.00037861 -0.00014734]	[-0.000103  0.      ]	[(36, -54, 51, -22)]	[(24, 51, -32, -43)]
[ 0.00037861 -0.00016069]	[-0.000103  0.      ]	[(-38, 59, -59, 37)]	[(24, 51, -32, -43)]
[ 0.00037956 -0.00014544]	[-0.000103  0.      ]	[(34, -55, 25, 23)]	[(24, 51, -32, -43)]
[ 0.00038147 -0.00013947]	[-0.000103  0.      ]	[(37, -40, -18, 22)]	[(24, 51, -32, -43)]
[ 0.00038147 -0.00015211]	[-0.000103  0.      ]	[(-52, 45, -45, 49)]	[(24, 51, -32, -43)]
[ 0.00038242 -0.00013351]	[-0.000103  0.      ]	[(-21, -16, 0, 27)]	[(24, 51, -32, -43)]
[ 0.00038242 -0.00014019]	[-0.000103  0.      ]	[(-24, -38, 26, 27)]	[(24, 51, -32, -43)]
[ 0.00038338 -0.00014639]	[-0.000103  0.      ]	[(31, -41, -41, 48)]	[(24, 51, -32, -43)]
[ 0.00038528 -0.000144  ]	[-0.000103  0.      ]	[(50, 21, -31, -36)]	[(24, 51, -32, -43)]
[ 0.00038719 -0.00013757]	[-0.000103  0.      ]	[(33, -15, 17, -31)]	[(24, 51, -32, -43)]
[ 0.00038719 -0.00014758]	[-0.000103  0.      ]	[(23, -47, 50, -31)]	[(24, 51, -32, -43)]
[ 0.0003891  -0.00014877]	[-0.000103  0.      ]	[(-39, -14, -44, 54)]	[(24, 51, -32, -43)]
[ 0.00039291 -0.000144  ]	[-0.000103  0.      ]	[(15, -39, -24, 46)]	[(24, 51, -32, -43)]
[ 0.00039291 -0.00016022]	[-0.000103  0.      ]	[(-23, 58, 26, -56)]	[(24, 51, -32, -43)]
[ 0.00039577 -0.00014615]	[-0.000103  0.      ]	[(-46, 41, -19, 19)]	[(24, 51, -32, -43)]
[ 0.00039577 -0.00014734]	[-0.000103  0.      ]	[(35, -34, 39, -35)]	[(24, 51, -32, -43)]
[ 0.00039673 -0.00013947]	[-0.000103  0.      ]	[(-17, 14, 28, -21)]	[(24, 51, -32, -43)]
[ 0.00039673 -0.00014901]	[-0.000103  0.      ]	[(56, -37, -20, -18)]	[(24, 51, -32, -43)]
[ 0.00039673 -0.00015259]	[-0.000103  0.      ]	[(39, 14, 41, -53)]	[(24, 51, -32, -43)]
[ 0.00039768 -0.00014687]	[-0.000103  0.      ]	[(-42, -32, 27, 36)]	[(24, 51, -32, -43)]
[ 0.00040245 -0.00014997]	[-0.000103  0.      ]	[(-48, -31, 37, 31)]	[(24, 51, -32, -43)]
[ 0.00040245 -0.00015306]	[-0.000103  0.      ]	[(-58, 28, 30, 24)]	[(24, 51, -32, -43)]
[ 0.00040531 -0.00014412]	[-0.000103  0.      ]	[(-33, -18, 30, 16)]	[(24, 51, -32, -43)]
[ 0.00040531 -0.00015306]	[-0.000103  0.      ]	[(-49, -36, 43, 33)]	[(24, 51, -32, -43)]
[ 0.00040531 -0.00015688]	[-0.000103  0.      ]	[(-53, -31, 48, 37)]	[(24, 51, -32, -43)]
[ 0.00040627 -0.00014782]	[-0.000103  0.      ]	[(33, 33, -27, -28)]	[(24, 51, -32, -43)]
[ 0.00040817 -0.00014877]	[-0.000103  0.      ]	[(0, 51, -17, -41)]	[(24, 51, -32, -43)]
[ 0.00040817 -0.00016022]	[-0.000103  0.      ]	[(-36, -37, -41, 58)]	[(24, 51, -32, -43)]
[ 0.00040817 -0.00016594]	[-0.000103  0.      ]	[(-55, -19, -25, 59)]	[(24, 51, -32, -43)]
[ 0.00040913 -0.00014901]	[-0.000103  0.      ]	[(35, -30, 27, -26)]	[(24, 51, -32, -43)]
[ 0.00040936 -0.00015545]	[-0.000103  0.      ]	[(16, -55, 49, 15)]	[(24, 51, -32, -43)]
[ 0.00041008 -0.00014806]	[-0.000103  0.      ]	[(-19, 20, -34, 29)]	[(24, 51, -32, -43)]
[ 0.00041008 -0.00015581]	[-0.000103  0.      ]	[(-35, -44, 55, -16)]	[(24, 51, -32, -43)]
[ 0.00041533 -0.0001545 ]	[-0.000103  0.      ]	[(18, -54, 37, 18)]	[(24, 51, -32, -43)]
[ 0.0004158  -0.00014925]	[-0.000103  0.      ]	[(-25, -18, -17, 45)]	[(24, 51, -32, -43)]
[ 0.0004158  -0.00015187]	[-0.000103  0.      ]	[(41, -37, -24, 21)]	[(24, 51, -32, -43)]
[ 0.00041723 -0.00014544]	[-0.000103  0.      ]	[(-14, 21, -27, 16)]	[(24, 51, -32, -43)]
[ 0.00041771 -0.00015593]	[-0.000103  0.      ]	[(38, -19, 40, -48)]	[(24, 51, -32, -43)]
[ 0.00041771 -0.00015879]	[-0.000103  0.      ]	[(50, -18, -52, 33)]	[(24, 51, -32, -43)]
[ 0.00041771 -0.00015998]	[-0.000103  0.      ]	[(54, -50, 18, -27)]	[(24, 51, -32, -43)]
[ 0.00042009 -0.00016022]	[-0.000103  0.      ]	[(-53, -25, 51, 18)]	[(24, 51, -32, -43)]
[ 0.00042152 -0.00015116]	[-0.000103  0.      ]	[(17, -19, -34, 36)]	[(24, 51, -32, -43)]
[ 0.00042152 -0.00016212]	[-0.000103  0.      ]	[(46, -48, -44, 45)]	[(24, 51, -32, -43)]
[ 0.00042248 -0.00015616]	[-0.000103  0.      ]	[(25, 48, -42, -22)]	[(24, 51, -32, -43)]
[ 0.00042439 -0.00015378]	[-0.000103  0.      ]	[(27, 37, -34, -21)]	[(24, 51, -32, -43)]
[ 0.00042725 -0.00016594]	[-0.000103  0.      ]	[(-24, -34, 58, -41)]	[(24, 51, -32, -43)]
[ 0.00043011 -0.0001564 ]	[-0.000103  0.      ]	[(-45, 20, -22, 39)]	[(24, 51, -32, -43)]
[ 0.00043297 -0.00016761]	[-0.000103  0.      ]	[(56, -53, 27, -29)]	[(24, 51, -32, -43)]
[ 0.00043392 -0.00016403]	[-0.000103  0.      ]	[(41, -55, 14, 32)]	[(24, 51, -32, -43)]
[ 0.00043488 -0.00016975]	[-0.000103  0.      ]	[(59, 17, -14, -55)]	[(24, 51, -32, -43)]
[ 0.00043678 -0.00016546]	[-0.000103  0.      ]	[(-32, 45, -50, 39)]	[(24, 51, -32, -43)]
[ 0.00043821 -0.0001663 ]	[-0.000103  0.      ]	[(-55, 54, 15, -15)]	[(24, 51, -32, -43)]
[ 0.00043869 -0.00015807]	[-0.000103  0.      ]	[(51, -34, -17, -15)]	[(24, 51, -32, -43)]
[ 0.00043964 -0.00016546]	[-0.000103  0.      ]	[(-47, -44, 46, 33)]	[(24, 51, -32, -43)]
[ 0.0004406  -0.00015831]	[-0.000103  0.      ]	[(15, -36, 45, -21)]	[(24, 51, -32, -43)]
[ 0.0004406  -0.00015926]	[-0.000103  0.      ]	[(43, -29, -32, 19)]	[(24, 51, -32, -43)]
[ 0.0004406  -0.00017142]	[-0.000103  0.      ]	[(-38, -43, 59, -28)]	[(24, 51, -32, -43)]
[ 0.00044155 -0.00016022]	[-0.000103  0.      ]	[(-36, -31, 27, 29)]	[(24, 51, -32, -43)]
[ 0.00044441 -0.0001626 ]	[-0.000103  0.      ]	[(-46, -26, 18, 41)]	[(24, 51, -32, -43)]
[ 0.00044441 -0.00016403]	[-0.000103  0.      ]	[(-29, 21, -43, 44)]	[(24, 51, -32, -43)]
[ 0.00044441 -0.00016499]	[-0.000103  0.      ]	[(46, 23, 17, -52)]	[(24, 51, -32, -43)]
[ 0.00044441 -0.00016689]	[-0.000103  0.      ]	[(-51, -29, 43, 34)]	[(24, 51, -32, -43)]
[ 0.00044537 -0.00017309]	[-0.000103  0.      ]	[(54, -30, -53, 34)]	[(24, 51, -32, -43)]
[ 0.00044584 -0.00017715]	[-0.000103  0.      ]	[(-49, -54, 58, 21)]	[(24, 51, -32, -43)]
[ 0.00044632 -0.00016403]	[-0.000103  0.      ]	[(37, 16, 23, -50)]	[(24, 51, -32, -43)]
[ 0.00044632 -0.00016403]	[-0.000103  0.      ]	[(41, -44, 33, -24)]	[(24, 51, -32, -43)]
[ 0.00044632 -0.00016689]	[-0.000103  0.      ]	[(42, 43, -25, -46)]	[(24, 51, -32, -43)]
[ 0.00044727 -0.00016403]	[-0.000103  0.      ]	[(50, -27, 16, -36)]	[(24, 51, -32, -43)]
[ 0.00044823 -0.0001626 ]	[-0.000103  0.      ]	[(22, -29, -34, 38)]	[(24, 51, -32, -43)]
[ 0.00044823 -0.00016499]	[-0.000103  0.      ]	[(42, 38, -24, -42)]	[(24, 51, -32, -43)]
[ 0.00045013 -0.00018883]	[-0.000103  0.      ]	[(-59, 52, -52, 55)]	[(24, 51, -32, -43)]
[ 0.00045061 -0.00016081]	[-0.000103  0.      ]	[(-47, 22, 30, -14)]	[(24, 51, -32, -43)]
[ 0.00045109 -0.00016689]	[-0.000103  0.      ]	[(27, -53, 20, 25)]	[(24, 51, -32, -43)]
[ 0.00045204 -0.00017262]	[-0.000103  0.      ]	[(33, -31, 51, -50)]	[(24, 51, -32, -43)]
[ 0.00045204 -0.00017643]	[-0.000103  0.      ]	[(-48, 23, 57, -51)]	[(24, 51, -32, -43)]
[ 0.000453   -0.00016546]	[-0.000103  0.      ]	[(32, -44, 36, -19)]	[(24, 51, -32, -43)]
[ 0.000453   -0.00016975]	[-0.000103  0.      ]	[(25, 22, -54, 35)]	[(24, 51, -32, -43)]
[ 0.00045395 -0.00016654]	[-0.000103  0.      ]	[(52, -39, -32, 15)]	[(24, 51, -32, -43)]
[ 0.00045395 -0.00017452]	[-0.000103  0.      ]	[(41, 36, 25, -55)]	[(24, 51, -32, -43)]
[ 0.0004549  -0.00017214]	[-0.000103  0.      ]	[(-59, 31, 17, 40)]	[(24, 51, -32, -43)]
[ 0.00045586 -0.0001626 ]	[-0.000103  0.      ]	[(-15, -43, 23, 24)]	[(24, 51, -32, -43)]
[ 0.00045586 -0.00017357]	[-0.000103  0.      ]	[(27, 22, -57, 45)]	[(24, 51, -32, -43)]
[ 0.00045681 -0.00016737]	[-0.000103  0.      ]	[(-43, -30, 42, 20)]	[(24, 51, -32, -43)]
[ 0.00045776 -0.00017834]	[-0.000103  0.      ]	[(-31, 53, 41, -54)]	[(24, 51, -32, -43)]
[ 0.00045872 -0.00016642]	[-0.000103  0.      ]	[(-38, -31, 38, 20)]	[(24, 51, -32, -43)]
[ 0.00046349 -0.00017595]	[-0.000103  0.      ]	[(24, 55, -48, -42)]	[(24, 51, -32, -43)]
[ 0.00046396 -0.00016332]	[-0.000103  0.      ]	[(25, -25, -21, 21)]	[(24, 51, -32, -43)]
[ 0.00046444 -0.00016832]	[-0.000103  0.      ]	[(-16, -49, 26, 34)]	[(24, 51, -32, -43)]
[ 0.00046444 -0.00016928]	[-0.000103  0.      ]	[(37, -38, -32, 33)]	[(24, 51, -32, -43)]
[ 0.00046539 -0.00016403]	[-0.000103  0.      ]	[(-30, 14, -19, 34)]	[(24, 51, -32, -43)]
[ 0.00046682 -0.00016928]	[-0.000103  0.      ]	[(17, -42, 47, -21)]	[(24, 51, -32, -43)]
[ 0.00046825 -0.00017738]	[-0.000103  0.      ]	[(16, -49, 55, -39)]	[(24, 51, -32, -43)]
[ 0.00046873 -0.00017071]	[-0.000103  0.      ]	[(-31, 44, -38, 20)]	[(24, 51, -32, -43)]
[ 0.00046921 -0.0001651 ]	[-0.000103  0.      ]	[(-33, 15, 35, -17)]	[(24, 51, -32, -43)]
[ 0.00046921 -0.00018501]	[-0.000103  0.      ]	[(29, 46, 43, -59)]	[(24, 51, -32, -43)]
[ 0.00047016 -0.00016618]	[-0.000103  0.      ]	[(33, 24, -18, -29)]	[(24, 51, -32, -43)]
[ 0.00047016 -0.00016856]	[-0.000103  0.      ]	[(36, -36, -22, 23)]	[(24, 51, -32, -43)]
[ 0.00047135 -0.00017011]	[-0.000103  0.      ]	[(49, -40, -21, 15)]	[(24, 51, -32, -43)]
[ 0.00047135 -0.000175  ]	[-0.000103  0.      ]	[(-54, 49, 22, -14)]	[(24, 51, -32, -43)]
[ 0.00047207 -0.00016809]	[-0.000103  0.      ]	[(22, -21, 34, -31)]	[(24, 51, -32, -43)]
[ 0.00047302 -0.00016761]	[-0.000103  0.      ]	[(19, -34, -18, 31)]	[(24, 51, -32, -43)]
[ 0.00047398 -0.00016713]	[-0.000103  0.      ]	[(18, 32, -25, -18)]	[(24, 51, -32, -43)]
[ 0.00047493 -0.00018263]	[-0.000103  0.      ]	[(32, 55, -41, -49)]	[(24, 51, -32, -43)]
[ 0.00047588 -0.00016928]	[-0.000103  0.      ]	[(-30, 33, 20, -23)]	[(24, 51, -32, -43)]
[ 0.00047684 -0.00017643]	[-0.000103  0.      ]	[(35, -43, 48, -36)]	[(24, 51, -32, -43)]
[ 0.00047684 -0.00017953]	[-0.000103  0.      ]	[(-32, -51, 49, 28)]	[(24, 51, -32, -43)]
[ 0.00047874 -0.00017786]	[-0.000103  0.      ]	[(51, 31, -32, -45)]	[(24, 51, -32, -43)]
[ 0.00048065 -0.00017047]	[-0.000103  0.      ]	[(33, -23, -31, 22)]	[(24, 51, -32, -43)]
[ 0.00048065 -0.00018191]	[-0.000103  0.      ]	[(49, 17, -56, 25)]	[(24, 51, -32, -43)]
[ 0.00048065 -0.00018215]	[-0.000103  0.      ]	[(22, 0, -57, 52)]	[(24, 51, -32, -43)]
[ 0.00048161 -0.00016975]	[-0.000103  0.      ]	[(-39, -17, 23, 22)]	[(24, 51, -32, -43)]
[ 0.00048256 -0.0001812 ]	[-0.000103  0.      ]	[(-40, 52, 26, -48)]	[(24, 51, -32, -43)]
[ 0.00048256 -0.0001936 ]	[-0.000103  0.      ]	[(43, 59, -47, -53)]	[(24, 51, -32, -43)]
[ 0.00048637 -0.00017881]	[-0.000103  0.      ]	[(43, -28, -47, 35)]	[(24, 51, -32, -43)]
[ 0.00048828 -0.00018644]	[-0.000103  0.      ]	[(-55, 48, -28, 46)]	[(24, 51, -32, -43)]
[ 0.00048923 -0.00017548]	[-0.000103  0.      ]	[(27, -32, -28, 32)]	[(24, 51, -32, -43)]
[ 0.00049686 -0.00017357]	[-0.000103  0.      ]	[(-46, 19, 14, 17)]	[(24, 51, -32, -43)]
[ 0.00049782 -0.00018263]	[-0.000103  0.      ]	[(43, -41, 38, -34)]	[(24, 51, -32, -43)]
[ 0.00049782 -0.00018406]	[-0.000103  0.      ]	[(-50, 42, -25, 33)]	[(24, 51, -32, -43)]
[ 0.00049973 -0.00019073]	[-0.000103  0.      ]	[(34, -30, 55, -54)]	[(24, 51, -32, -43)]
[ 0.00049973 -0.00019073]	[-0.000103  0.      ]	[(48, -22, 50, -53)]	[(24, 51, -32, -43)]
[ 0.00049973 -0.00019073]	[-0.000103  0.      ]	[(-33, 17, -54, 55)]	[(24, 51, -32, -43)]
[ 0.00050068 -0.00018883]	[-0.000103  0.      ]	[(-35, -23, 57, -40)]	[(24, 51, -32, -43)]
[ 0.00050116 -0.00018287]	[-0.000103  0.      ]	[(-52, 46, 30, -17)]	[(24, 51, -32, -43)]
[ 0.00050163 -0.00017834]	[-0.000103  0.      ]	[(38, -46, -14, 18)]	[(24, 51, -32, -43)]
[ 0.00050163 -0.00018001]	[-0.000103  0.      ]	[(-38, 40, 26, -29)]	[(24, 51, -32, -43)]
[ 0.00050354 -0.00019169]	[-0.000103  0.      ]	[(43, 31, 40, -58)]	[(24, 51, -32, -43)]
[ 0.00050449 -0.00018239]	[-0.000103  0.      ]	[(-33, -38, 34, 26)]	[(24, 51, -32, -43)]
[ 0.00050545 -0.00018501]	[-0.000103  0.      ]	[(41, -26, 37, -43)]	[(24, 51, -32, -43)]
[ 0.00050545 -0.00018501]	[-0.000103  0.      ]	[(-26, 48, 28, -46)]	[(24, 51, -32, -43)]
[ 0.00050579 -0.00017624]	[-0.000103  0.      ]	[(47, -17, -29, 0)]	[(24, 51, -32, -43)]
[ 0.00050735 -0.0001936 ]	[-0.000103  0.      ]	[(-43, -48, -19, 57)]	[(24, 51, -32, -43)]
[ 0.00050831 -0.00018692]	[-0.000103  0.      ]	[(29, 25, -53, 27)]	[(24, 51, -32, -43)]
[ 0.00050831 -0.00018692]	[-0.000103  0.      ]	[(50, -32, -45, 24)]	[(24, 51, -32, -43)]
[ 0.00050879 -0.0001744 ]	[-0.000103  0.      ]	[(-26, -14, 16, 17)]	[(24, 51, -32, -43)]
[ 0.00050929 -0.00017515]	[-0.000103  0.      ]	[(27, -33, 14, 0)]	[(24, 51, -32, -43)]
[ 0.00051069 -0.00018287]	[-0.000103  0.      ]	[(35, -47, 31, -16)]	[(24, 51, -32, -43)]
[ 0.00051117 -0.00019455]	[-0.000103  0.      ]	[(46, 39, 26, -57)]	[(24, 51, -32, -43)]
[ 0.00051498 -0.00019217]	[-0.000103  0.      ]	[(33, 39, -57, 28)]	[(24, 51, -32, -43)]
[ 0.00051498 -0.0001936 ]	[-0.000103  0.      ]	[(-23, -38, 58, -39)]	[(24, 51, -32, -43)]
[ 0.00051498 -0.00019932]	[-0.000103  0.      ]	[(-33, 58, 21, -53)]	[(24, 51, -32, -43)]
[ 0.0005188  -0.00019741]	[-0.000103  0.      ]	[(32, 29, 47, -57)]	[(24, 51, -32, -43)]
[ 0.00052071 -0.0001893 ]	[-0.000103  0.      ]	[(15, -25, -45, 49)]	[(24, 51, -32, -43)]
[ 0.00052071 -0.00019646]	[-0.000103  0.      ]	[(-55, -25, 18, 52)]	[(24, 51, -32, -43)]
[ 0.00052214 -0.00018835]	[-0.000103  0.      ]	[(-43, 48, -29, 18)]	[(24, 51, -32, -43)]
[ 0.00052261 -0.00019026]	[-0.000103  0.      ]	[(-44, -39, 29, 41)]	[(24, 51, -32, -43)]
[ 0.00052261 -0.0001936 ]	[-0.000103  0.      ]	[(-31, 42, -50, 41)]	[(24, 51, -32, -43)]
[ 0.00052738 -0.00018644]	[-0.000103  0.      ]	[(24, 33, -19, -29)]	[(24, 51, -32, -43)]
[ 0.00052834 -0.00019789]	[-0.000103  0.      ]	[(-42, 45, 46, -48)]	[(24, 51, -32, -43)]
[ 0.00052929 -0.0001986 ]	[-0.000103  0.      ]	[(-40, 59, -34, -25)]	[(24, 51, -32, -43)]
[ 0.00053787 -0.00019097]	[-0.000103  0.      ]	[(-17, 31, -43, 27)]	[(24, 51, -32, -43)]
[ 0.00053787 -0.00019789]	[-0.000103  0.      ]	[(-35, 50, 29, -47)]	[(24, 51, -32, -43)]
[ 0.00053883 -0.0001893 ]	[-0.000103  0.      ]	[(-23, 20, 32, -29)]	[(24, 51, -32, -43)]
[ 0.00054026 -0.00018692]	[-0.000103  0.      ]	[(20, -31, -15, 19)]	[(24, 51, -32, -43)]
[ 0.00054049 -0.00019598]	[-0.000103  0.      ]	[(-46, -23, 52, -14)]	[(24, 51, -32, -43)]
[ 0.00054073 -0.0001936 ]	[-0.000103  0.      ]	[(-35, 39, 31, -35)]	[(24, 51, -32, -43)]
[ 0.00054359 -0.00020409]	[-0.000103  0.      ]	[(54, 36, -42, -48)]	[(24, 51, -32, -43)]
[ 0.0005455  -0.00020409]	[-0.000103  0.      ]	[(23, 48, 31, -56)]	[(24, 51, -32, -43)]
[ 0.00054741 -0.00020218]	[-0.000103  0.      ]	[(-48, 52, -44, 23)]	[(24, 51, -32, -43)]
[ 0.00055122 -0.00020075]	[-0.000103  0.      ]	[(-55, 31, 16, 28)]	[(24, 51, -32, -43)]
[ 0.00055218 -0.0001924 ]	[-0.000103  0.      ]	[(0, 47, -17, -29)]	[(24, 51, -32, -43)]
[ 0.00055313 -0.00020266]	[-0.000103  0.      ]	[(51, -39, -46, 27)]	[(24, 51, -32, -43)]
[ 0.00055408 -0.00019932]	[-0.000103  0.      ]	[(-43, 41, 28, -27)]	[(24, 51, -32, -43)]
[ 0.00055504 -0.00020695]	[-0.000103  0.      ]	[(-36, 51, 35, -50)]	[(24, 51, -32, -43)]
[ 0.00055504 -0.00021267]	[-0.000103  0.      ]	[(-58, 40, -38, 53)]	[(24, 51, -32, -43)]
[ 0.00055599 -0.00019121]	[-0.000103  0.      ]	[(0, 27, -33, 14)]	[(24, 51, -32, -43)]
[ 0.00055599 -0.00019312]	[-0.000103  0.      ]	[(-22, 26, 19, -22)]	[(24, 51, -32, -43)]
[ 0.00055599 -0.00020206]	[-0.000103  0.      ]	[(-56, 44, 18, 16)]	[(24, 51, -32, -43)]
[ 0.00055695 -0.00020218]	[-0.000103  0.      ]	[(-22, 28, 45, -47)]	[(24, 51, -32, -43)]
[ 0.00055695 -0.00020409]	[-0.000103  0.      ]	[(-20, -25, -42, 53)]	[(24, 51, -32, -43)]
[ 0.00056076 -0.00021648]	[-0.000103  0.      ]	[(47, -40, 56, -55)]	[(24, 51, -32, -43)]
[ 0.00056124 -0.00019562]	[-0.000103  0.      ]	[(-33, 0, 42, -17)]	[(24, 51, -32, -43)]
[ 0.00056148 -0.00019902]	[-0.000103  0.      ]	[(29, 37, -47, -14)]	[(24, 51, -32, -43)]
[ 0.00056171 -0.00019979]	[-0.000103  0.      ]	[(-20, 28, 32, -37)]	[(24, 51, -32, -43)]
[ 0.00056267 -0.00020599]	[-0.000103  0.      ]	[(-46, 40, -44, 43)]	[(24, 51, -32, -43)]
[ 0.00056362 -0.00020123]	[-0.000103  0.      ]	[(-16, 52, -18, -32)]	[(24, 51, -32, -43)]
[ 0.0005641 -0.0002017]	[-0.000103  0.      ]	[(28, -43, 38, -19)]	[(24, 51, -32, -43)]
[ 0.00056648 -0.00020742]	[-0.000103  0.      ]	[(-44, 27, -46, 49)]	[(24, 51, -32, -43)]
[ 0.00056791 -0.00019765]	[-0.000103  0.      ]	[(39, 16, -25, -19)]	[(24, 51, -32, -43)]
[ 0.00056839 -0.00020623]	[-0.000103  0.      ]	[(-46, -35, 46, 22)]	[(24, 51, -32, -43)]
[ 0.00056839 -0.00020647]	[-0.000103  0.      ]	[(-15, 54, -34, -28)]	[(24, 51, -32, -43)]
[ 0.00056934 -0.00020027]	[-0.000103  0.      ]	[(-38, 17, -22, 37)]	[(24, 51, -32, -43)]
[ 0.00056934 -0.00020647]	[-0.000103  0.      ]	[(33, -38, 46, -37)]	[(24, 51, -32, -43)]
[ 0.0005703  -0.00020599]	[-0.000103  0.      ]	[(36, -34, -42, 40)]	[(24, 51, -32, -43)]
[ 0.00057125 -0.00020409]	[-0.000103  0.      ]	[(44, -37, 23, -25)]	[(24, 51, -32, -43)]
[ 0.00057268 -0.00020349]	[-0.000103  0.      ]	[(36, 32, -42, -17)]	[(24, 51, -32, -43)]
[ 0.00057316 -0.00020695]	[-0.000103  0.      ]	[(18, -53, 28, 24)]	[(24, 51, -32, -43)]
[ 0.00057554 -0.00019658]	[-0.000103  0.      ]	[(-20, -17, 20, 15)]	[(24, 51, -32, -43)]
[ 0.00057602 -0.00022507]	[-0.000103  0.      ]	[(59, -26, 47, -59)]	[(24, 51, -32, -43)]
[ 0.00057626 -0.00020754]	[-0.000103  0.      ]	[(39, -54, 31, 14)]	[(24, 51, -32, -43)]
[ 0.00057793 -0.00020742]	[-0.000103  0.      ]	[(-39, -41, 31, 38)]	[(24, 51, -32, -43)]
[ 0.00057793 -0.00020885]	[-0.000103  0.      ]	[(-27, -49, 25, 44)]	[(24, 51, -32, -43)]
[ 0.00058079 -0.00020766]	[-0.000103  0.      ]	[(-36, 22, 41, -30)]	[(24, 51, -32, -43)]
[ 0.00058079 -0.00020862]	[-0.000103  0.      ]	[(-41, 23, 45, -30)]	[(24, 51, -32, -43)]
[ 0.0005815  -0.00020427]	[-0.000103  0.      ]	[(50, -16, -31, -14)]	[(24, 51, -32, -43)]
[ 0.00058246 -0.00020957]	[-0.000103  0.      ]	[(38, -52, 39, -14)]	[(24, 51, -32, -43)]
